Timestamp,Pressure
1564589121.251,1000.313
1564589701.115,1000.533
1564590281.025,1000.382
1564590860.479,1000.36
1564591440.691,1000.265
1564592020.982,1000.165
1564592600.774,999.7938
1564593180.928,999.7755
1564593760.851,999.7545
1564594340.734,999.6445
1564594921.319,999.4923
1564595501.688,999.2106
1564596081.888,999.1158
1564596662.442,998.9753
1564597242.641,998.8784
1564597823.221,998.9398
1564598403.295,998.9073
1564598983.288,998.8084
1564599563.735,998.7581
1564600143.953,998.5287
1564600724.197,998.3441
1564601304.249,998.2662
1564601884.595,998.1105
1564602465.259,998.1027
1564603045.28,998.0322
1564603625.389,998.0072
1564604205.255,997.8373
1564604785.518,998.0032
1564605365.728,997.7658
1564605945.895,997.6158
1564606525.748,997.3138
1564607106.212,997.2203
1564607686.304,997.347
1564608266.45,997.5127
1564608846.466,997.5769
1564609426.778,997.7794
1564610006.851,997.8123
1564610587.167,997.7697
1564611167.262,997.7561
1564611747.659,997.6311
1564612327.871,997.7578
1564612908.165,997.693
1564613488.239,997.7669
1564614068.65,997.7845
1564614648.681,997.6675
1564615228.513,997.6226
1564615808.741,997.9441
1564616388.846,997.9819
1564616969.169,998.0211
1564617549.698,998.1052
1564618129.63,998.2167
1564618710.068,998.3204
1564619290.468,998.5177
1564619870.632,998.4076
1564620450.864,998.8448
1564621031.279,999.0323
1564621611.62,998.9014
1564622191.979,998.8806
1564622772.542,998.892
1564623352.613,998.8927
1564623932.85,998.7964
1564624513.707,998.8686
1564625093.863,998.9234
1564625674.521,999.0427
1564626254.583,999.1438
1564626834.835,998.9688
1564627414.858,998.7155
1564627994.989,998.5689
1564628575.259,998.7365
1564629155.626,998.8984
1564629735.79,998.9842
1564630315.481,998.8439
1564630895.484,998.8166
1564631476.11,998.653
1564632056.389,998.7036
1564632636.491,998.7445
1564633216.903,998.7853
1564633797.199,998.8648
1564634377.499,998.7911
1564634957.602,998.707
1564635538.018,998.4653
1564636118.185,998.3177
1564636698.918,998.1791
1564637278.849,998.2312
1564637859.022,998.0444
1564638439.109,997.933
1564639019.192,997.8862
1564639599.616,997.851
1564640179.878,997.6718
1564640759.899,997.5994
1564641340.388,997.6988
1564641920.366,997.7278
1564642500.45,997.5386
1564643080.4,997.6845
1564643660.761,997.4955
1564644241.202,997.5152
1564644821.743,997.2789
1564645401.777,997.1346
1564645982.027,997.0688
1564646561.931,997.117
1564647142.175,997.2612
1564647722.436,997.2124
1564648302.665,997.1247
1564648882.759,997.2588
1564649462.901,997.1128
1564650043.072,997.1281
1564650623.353,997.0231
1564651202.716,997.0222
1564651782.048,996.8888
1564652361.88,996.9025
1564652941.522,996.9841
1564653521.656,996.7088
1564654101.369,996.9036
1564654681.656,997.1714
1564655261.459,997.2401
1564655841.439,997.4205
1564656421.502,997.4924
1564657001.656,997.4134
1564657581.597,997.4973
1564658161.173,997.8275
1564658741.189,997.6921
1564659321.376,997.8474
1564659901.464,997.9266
1564660481.334,998.028
1564661061.586,998.2195
1564661641.694,998.4074
1564662221.651,998.3773
1564662801.486,998.4622
1564663380.919,998.4505
1564663960.926,998.648
1564664541.281,998.4772
1564665121.254,998.6361
1564665701.418,998.7233
1564666280.953,998.8245
1564666861.021,999.0367
1564667441.103,998.9572
1564668020.892,999.0567
1564668600.902,999.052
1564669181.185,999.093
1564669761.435,999.1316
1564670342.111,999.0356
1564670922.676,999.2264
1564671502.967,999.2644
1564672082.856,999.0763
1564672669.791,998.917
1564673242.136,998.9266
1564673821.871,998.9159
1564674401.878,998.9412
1564674982.173,998.9375
1564675562.228,999.0139
1564676142.353,998.8467
1564676722.402,998.7986
1564677302.478,998.853
1564677882.622,998.791
1564678462.608,998.645
1564679042.848,998.5049
1564679622.907,998.5842
1564680202.776,998.3031
1564680782.709,998.3223
1564681362.986,998.3273
1564681943.467,998.3673
1564682523.468,998.5508
1564683103.719,998.3411
1564683683.831,998.3278
