Timestamp,Pressure
1530403800,1001.941
1530404400,1002.006
1530405000,1002.0644999999998
1530405600,1002.0511666666665
1530406200,1002.0585000000001
1530406800,1002.0468333333332
1530407400,1001.9926666666668
1530408000,1001.9354999999999
1530408600,1001.8948333333332
1530409200,1001.8503333333334
1530409800,1001.732
1530410400,1001.5965000000002
1530411000,1001.501
1530411600,1001.3448333333333
1530412200,1001.3051666666668
1530412800,1001.363
1530413400,1001.3078333333333
1530414000,1001.2818333333335
1530414600,1001.2445
1530415200,1001.0854999999999
1530415800,1001.0063333333334
1530416400,1000.8715
1530417000,1000.7991666666667
1530417600,1000.5998333333334
1530418200,1000.4288333333334
1530418800,1000.3426666666667
1530419400,1000.3625000000002
1530420000,1000.3149999999999
1530420600,1000.1094999999999
1530421200,999.9504999999999
1530421800,999.827
1530422400,999.742
1530423000,999.7125
1530423600,999.5664999999999
1530424200,999.4815000000001
1530424800,999.3615
1530425400,999.1780000000001
1530426000,999.2389999999999
1530426600,999.262
1530427200,999.275
1530427800,999.1200000000001
1530428400,998.8695
1530429000,998.7785
1530429600,998.6595
1530430200,998.693
1530430800,998.677
1530431400,998.5655
1530432000,998.6210000000001
1530432600,998.6550000000001
1530433200,998.4470000000001
1530433800,998.7094999999999
1530434400,998.542
1530435000,998.3640000000001
1530435600,998.2885
1530436200,998.0595000000001
1530436800,998.0715
1530437400,998.1815
1530438000,998.2049999999999
1530438600,998.243
1530439200,998.2805000000001
1530439800,998.4914999999997
1530440400,998.5191666666667
1530441000,998.5944999999999
1530441600,998.8055
1530442200,998.8565000000001
1530442800,999.0084999999999
1530443400,999.341
1530444000,999.5884999999998
1530444600,999.8525
1530445200,999.896
1530445800,999.8875
1530446400,999.9725000000001
1530447000,1000.0099999999999
1530447600,999.9845000000001
1530448200,999.9305
1530448800,999.9635000000001
1530449400,1000.1469999999999
1530450000,1000.3725000000001
1530450600,1000.5369999999999
1530451200,1000.557
1530451800,1000.5595
1530452400,1000.8205
1530453000,1000.9475
1530453600,1001.007
1530454200,1001.0625
1530454800,1001.0459999999999
1530455400,1001.1244999999999
1530456000,1001.3290000000001
1530456600,1001.412
1530457200,1001.4385000000002
1530457800,1001.2645
1530458400,1001.2620000000003
1530459000,1001.2939999999999
1530459600,1001.342
1530460200,1001.3495
1530460800,1001.4616666666667
1530461400,1001.4625
1530462000,1001.4661666666667
1530462600,1001.4401666666666
1530463200,1001.4568333333333
1530463800,1001.3830000000002
1530464400,1001.2239999999998
1530465000,1001.2001666666667
1530465600,1001.2316666666668
1530466200,1001.2285000000002
1530466800,1001.1683333333333
1530467400,1000.9546666666668
1530468000,1000.8285
1530468600,1000.7151666666666
1530469200,1000.6785
1530469800,1000.5944999999999
1530470400,1000.5283333333333
1530471000,1000.4985
1530471600,1000.3734999999999
1530472200,1000.3218333333334
1530472800,1000.3718333333334
1530473400,1000.3023333333334
1530474000,1000.2606666666667
1530474600,1000.2243333333332
1530475200,1000.0574999999999
1530475800,1000.0056666666667
1530476400,999.9758333333333
1530477000,999.9869999999999
1530477600,1000.0188333333335
1530478200,1000.0263333333332
1530478800,1000.0586666666668
1530479400,1000.0596666666668
1530480000,999.9400000000002
1530480600,999.9286666666665
1530481200,1000.0468333333334
1530481800,1000.1726666666667
1530482400,1000.2788333333334
1530483000,1000.3555
1530483600,1000.4399999999998
1530484200,1000.5674999999999
1530484800,1000.6721666666668
1530485400,1000.5944999999999
1530486000,1000.4814999999999
1530486600,1000.5650000000002
1530487200,1000.6415
1530487800,1000.6791666666666
1530488400,1000.655
1530489000,1000.6663333333332
1530489600,1000.6305
1530490200,1000.5613333333331
1530490800,1000.6165000000001
1530491400,1000.8231666666667
1530492000,1001.0000000000002
1530492600,1001.0176666666666
1530493200,1000.9618333333334
1530493800,1000.7031666666664
1530494400,1000.4965
1530495000,1000.4358333333333
1530495600,1000.4693333333335
1530496200,1000.4936666666669
1530496800,1000.3910000000002
1530497400,1000.3859999999999
1530498000,1000.3333333333334
1530498600,1000.2493333333335
1530499200,1000.1481666666668
1530499800,1000.0903333333332
1530500400,1000.0991666666669
1530501000,1000.1453333333333
1530501600,1000.0438333333332
1530502200,999.9756666666665
1530502800,999.7598333333333
1530503400,999.5883333333334
1530504000,999.5735000000001
1530504600,999.4784999999999
1530505200,999.2781666666666
1530505800,999.3889999999999
1530506400,999.6963333333333
1530507000,1000.2239999999999
1530507600,1000.5016666666667
1530508200,1000.7461666666668
1530508800,1000.8088333333333
1530509400,1000.6498333333333
1530510000,1000.1591666666667
1530510600,999.893
1530511200,999.6911666666667
1530511800,999.4301666666667
1530512400,999.5531666666666
1530513000,999.5115
1530513600,999.4590000000001
1530514200,999.4796666666667
1530514800,999.4100000000001
1530515400,999.2708333333334
1530516000,999.0656666666666
1530516600,999.0638333333334
1530517200,999.1426666666666
1530517800,999.233
1530518400,999.1426666666666
1530519000,999.0881666666668
1530519600,999.0983333333336
1530520200,999.0553333333335
1530520800,999.0140000000001
1530521400,999.0021666666665
1530522000,998.9938333333333
1530522600,998.982
1530523200,999.01
1530523800,999.024
1530524400,999.057
1530525000,999.0575000000001
1530525600,999.0621666666668
1530526200,999.1038333333333
1530526800,999.2560000000001
1530527400,999.3841666666667
1530528000,999.5098333333335
1530528600,999.5936666666669
1530529200,999.7008333333333
1530529800,999.7130000000001
1530530400,999.7178333333334
1530531000,999.8304999999998
1530531600,999.9408333333333
1530532200,999.9471666666668
1530532800,999.9543333333335
1530533400,1000.0374999999998
1530534000,1000.0146666666666
1530534600,1000.0678333333333
1530535200,1000.1493333333334
1530535800,1000.0338333333333
1530536400,1000.0225
1530537000,1000.0828333333335
1530537600,1000.1434999999999
1530538200,1000.4333333333332
1530538800,1000.6088333333335
1530539400,1000.5948333333333
1530540000,1000.6809999999999
1530540600,1000.8351666666665
1530541200,1000.8510000000002
1530541800,1000.9846666666666
1530542400,1001.0068333333335
1530543000,1000.8766666666667
1530543600,1000.8138333333334
1530544200,1000.7621666666666
1530544800,1000.8004999999999
1530545400,1000.9108333333334
1530546000,1000.9165
1530546600,1000.8494999999999
1530547200,1000.7388333333336
1530547800,1000.5925
1530548400,1000.445
1530549000,1000.3996666666668
1530549600,1000.3105000000002
1530550200,1000.1915000000001
1530550800,1000.0528333333334
1530551400,1000.0029999999999
1530552000,999.9293333333335
1530552600,999.7593333333332
1530553200,999.6996666666668
1530553800,999.6955
1530554400,999.6626666666665
1530555000,999.6768333333333
1530555600,999.6416666666668
1530556200,999.5515000000001
1530556800,999.4503333333332
1530557400,999.3161666666665
1530558000,999.3898333333333
1530558600,999.3804999999999
1530559200,999.277
1530559800,999.2103333333332
1530560400,999.1873333333333
