Timestamp,Temperature
1567267270.858,28.77
1567267850.506,28.73
1567268430.839,28.71
1567269011.402,28.72
1567269591.594,28.68
1567270171.461,28.65
1567270751.146,28.41
1567271331.116,28.45
1567271911.841,28.81
1567272492.566,28.93
1567273072.846,29
1567273652.979,29.04
1567274233.444,29.05
1567274814.186,29.04
1567275393.265,29.08
1567275973.675,29.07
1567276553.648,29.09
1567277133.802,29.06
1567277713.681,29.08
1567278294.142,29.08
1567278874.29,29.1
1567279454.371,29.08
1567280034.182,29.07
1567280614.226,29.07
1567281194.573,29.06
1567281774.674,29.08
1567282355.008,29.06
1567282935.039,29.11
1567283515.183,29.08
1567284095.632,29.08
1567284676.125,29.08
1567285256.024,29.07
1567285836.295,29.1
1567286416.037,29.09
1567286996.277,29.09
1567287576.821,29.07
1567288156.879,29.07
1567288736.866,29.05
1567289317.108,29.03
1567289897.545,29.03
1567290477.781,29.01
1567291058.037,29
1567291637.815,29
1567292219.558,28.99
1567292797.318,29
1567293376.223,29.02
1567293956.115,29.03
1567294536.075,29.01
1567295115.914,29.01
1567295695.905,29
1567296276.299,28.99
1567296856.24,28.98
1567297436.709,28.99
1567298016.646,28.99
1567298596.718,28.98
1567299177.218,28.98
1567299757.267,29.01
1567300337.211,29.02
1567300917.054,29.05
1567301497.013,29.06
1567302077.122,29.07
1567302657.206,29.1
1567303237.101,29.15
1567303817.429,29.16
1567304397.629,29.19
1567304977.846,29.21
1567305557.762,29.26
1567306137.93,29.3
1567306718.266,29.38
1567307298.618,29.42
1567307878.836,29.46
1567308459.36,29.52
1567309039.178,29.57
1567309619.312,29.66
1567310199.599,29.7
1567310779.923,29.73
1567311360.151,29.79
1567311940.219,29.86
1567312520.263,29.94
1567313100.381,29.95
1567313680.593,29.99
1567314260.933,30.02
1567314841.161,30.07
1567315421.234,30.12
1567316001.133,30.2
1567316581.564,30.31
1567317161.869,30.35
1567317742.033,30.43
1567318322.503,30.47
1567318902.732,30.58
1567319483.049,30.6
1567320063.166,30.64
1567320643.787,30.68
1567321223.915,30.69
1567321804.284,30.7
1567322384.783,30.72
1567322965.251,30.74
1567323545.686,30.69
1567324125.945,30.58
1567324706.235,30.58
1567325286.297,30.67
1567325866.55,30.71
1567326446.823,30.71
1567327027.016,30.72
1567327609.078,30.73
1567328185.796,30.63
1567328765.94,30.55
1567329346.234,30.5
1567329926.482,30.45
1567330506.497,30.4
1567331086.796,30.39
1567331667.585,30.44
1567332247.892,30.44
1567332828.086,30.44
1567333408.286,30.38
1567333987.938,30.38
1567334567.909,30.35
1567335148.14,30.31
1567335728.269,30.27
1567336307.903,30.24
1567336887.973,30.16
1567337468.03,30.05
1567338048.192,30.02
1567338628.103,30.03
1567339207.919,30.02
1567339788.248,30.02
1567340368.138,29.97
1567340948.524,29.96
1567341529.014,29.9
1567342109.189,29.86
1567342689.102,29.79
1567343269.252,29.73
1567343849.438,29.63
1567344429.5,29.64
1567345009.307,29.61
1567345589.324,29.58
1567346169.249,29.55
1567346749.668,29.49
1567347329.659,29.51
1567347909.699,29.48
1567348489.73,29.43
1567349069.478,29.42
1567349649.749,29.39
1567350230.096,29.37
1567350810.016,29.33
1567351390.118,29.33
1567351970.048,29.28
1567352550.294,29.27
1567353130.287,29.22
1567353710.623,29.18
1567354290.935,29.15
1567354871.092,29.14
1567355450.744,29.11
1567356030.982,29.07
1567356611.266,29.05
1567357191.562,29.03
1567357771.469,29.01
1567358351.728,28.98
1567358932.028,28.94
1567359512.037,28.92
1567360092.386,28.87
1567360672.516,28.85
1567361252.863,28.81
1567361833.395,28.77
1567362413.55,28.77
1567362993.679,28.79
1567363574.104,28.87
1567364154.447,28.94
1567364734.68,28.98
1567365314.507,28.99
1567365894.978,28.99
1567366475.122,28.99
1567367055.513,29.06
1567367636.026,29.11
1567368216.194,29.15
1567368796.487,29.17
1567369376.935,29.21
1567369957.13,29.24
1567370537.578,29.26
1567371117.673,29.28
1567371697.93,29.29
1567372277.932,29.3
1567372858.213,29.32
1567373438.387,29.31
1567374018.184,29.24
1567374598.456,29.25
1567375178.796,29.28
1567375758.842,29.29
1567376339.296,29.22
1567376919.664,29.24
1567377499.826,29.27
1567378080.312,29.2
1567378660.706,29.21
1567379240.735,29.24
1567379821.407,29.27
1567380401.498,29.2
1567380982.079,29.22
1567381561.37,29.25
1567382141.428,29.19
1567382721.506,29.21
1567383302.166,29.3
1567383882.176,29.25
1567384462.36,29.29
1567385042.358,29.37
1567385622.525,29.36
1567386203.014,29.43
1567386783.636,29.49
1567387363.813,29.44
1567387944.472,29.47
1567388524.569,29.49
1567389104.825,29.53
1567389685.186,29.56
1567390265.392,29.58
1567390846.014,29.62
1567391426.317,29.66
1567392006.506,29.69
1567392586.935,29.73
1567393167.427,29.77
1567393747.925,29.8
1567394328.09,29.84
1567394908.681,29.89
1567395489.012,29.93
1567396069.384,29.97
1567396650.031,30.02
1567397230.43,30.07
1567397810.675,30.11
1567398391.238,30.15
1567398971.407,30.2
1567399552.037,30.24
1567400132.053,30.3
1567400712.614,30.35
1567401292.849,30.39
1567401873.321,30.42
1567402453.519,30.46
1567403033.747,30.49
1567403614.03,30.51
1567404194.372,30.54
1567404774.572,30.55
1567405355.021,30.57
1567405935.29,30.6
1567406515.26,30.61
1567407095.6,30.62
1567407675.904,30.62
1567408256.22,30.61
1567408836.494,30.61
1567409416.445,30.59
1567409996.654,30.59
1567410576.976,30.59
1567411156.863,30.57
1567411737.313,30.57
1567412317.409,30.55
1567412897.087,30.35
1567413476.915,30.06
1567414056.759,29.86
1567414637.003,29.72
1567415216.996,29.61
1567415797.286,29.52
1567416377.375,29.45
1567416957.533,29.39
1567417537.678,29.34
1567418117.69,29.3
1567418698.127,29.24
1567419278.045,29.19
1567419858.167,29.16
1567420437.841,29.12
1567421018.282,29.08
1567421598.087,29.04
1567422177.988,29.01
1567422758.261,28.97
1567423338.366,28.94
1567423918.53,28.89
1567424498.707,28.85
1567425079.167,28.82
1567425658.861,28.73
1567426238.934,28.66
1567426819.349,28.77
1567427399.435,28.75
1567427979.506,28.72
1567428559.613,28.7
1567429139.388,28.66
1567429719.445,28.61
1567430299.556,28.57
1567430880.02,28.56
1567431459.782,28.51
1567432040.256,28.45
1567432620.188,28.45
1567433200.612,28.41
1567433780.462,28.34
1567434360.822,28.33
1567434940.593,28.29
1567435520.759,28.26
1567436100.547,28.21
1567436680.582,28.17
1567437260.584,28.15
1567437840.367,28.12
1567438419.994,28.09
1567439000.306,28.05
1567439580.443,28.03
1567440160.546,28.01
1567440741.792,27.98
1567441320.052,28.23
1567441900.6,28.46
1567442481.376,28.69
1567443061.854,28.82
1567443642.112,28.87
1567444222.329,28.93
1567444802.435,28.87
1567445382.286,28.9
1567445962.661,28.94
1567446542.356,28.88
1567447122.787,28.84
1567447703.476,28.86
1567448281.297,28.77
1567448861.724,28.78
1567449441.75,28.81
1567450021.814,28.74
1567450602.234,28.75
1567451182.564,28.77
1567451762.795,28.71
1567452342.932,28.72
1567452923.438,28.74
1567453504.058,28.75
1567454084.438,28.68
1567454664.371,28.7
1567455244.689,28.72
1567455824.978,28.7
1567456404.912,28.67
1567456984.936,28.67
1567457565.404,28.71
1567458145.531,28.64
1567458725.797,28.64
1567459305.777,28.64
1567459886.077,28.63
1567460466.244,28.6
1567461046.352,28.61
1567461626.596,28.64
1567462206.2,28.56
1567462786.761,28.57
1567463367.087,28.58
1567463947.496,28.6
1567464527.691,28.59
1567465107.546,28.52
1567465687.569,28.53
1567466267.49,28.54
1567466847.8,28.55
1567467427.621,28.49
1567468007.899,28.49
1567468588.231,28.52
1567469168.725,28.54
1567469748.985,28.47
1567470329.306,28.49
1567470909.34,28.51
1567471489.78,28.51
1567472070.036,28.49
1567472650.046,28.53
1567473230.177,28.57
1567473809.98,28.53
1567474389.921,28.6
1567474970.196,28.6
1567475550.234,28.63
1567476130.542,28.71
1567476710.795,28.68
1567477291.027,28.75
1567477871.347,28.77
1567478451.303,28.78
1567479031.804,28.84
1567479611.949,28.82
1567480192.249,28.91
1567480772.446,28.9
1567481352.65,28.97
1567481932.97,28.98
1567482513.567,29.05
1567483093.859,29.08
1567483674.109,29.08
1567484254.373,29.11
1567484834.82,29.17
1567485415.084,29.19
1567485995.602,29.23
1567486576.133,29.25
1567487156.286,29.28
1567487736.253,29.3
