Timestamp,Pressure
1561910668.067,999.9775
1561911248.103,999.9382
1561911828.21,999.9039
1561912408.037,999.8428
1561912988.262,999.8495
1561913567.988,999.8655
1561914148.57,999.9262
1561914728.595,999.9502
1561915308.773,999.8706
1561915889.143,999.9138
1561916470.179,999.7364
1561917047.853,999.6559
1561917628.257,999.5294
1561918208.245,999.4897
1561918788.673,999.4839
1561919368.951,999.4457
1561919949.186,999.4148
1561920529.396,999.3903
1561921109.495,999.3167
1561921690.016,999.3044
1561922270.45,999.2592
1561922850.618,999.1011
1561923430.857,999.0206
1561924011.066,998.9272
1561924591.202,998.761
1561925171.368,998.6591
1561925751.909,998.5926
1561926331.714,998.5589
1561926911.926,998.6736
1561927492.205,998.7952
1561928072.577,998.8255
1561928652.686,998.8003
1561929232.776,998.9303
1561929812.936,999.1216
1561930393.115,999.0766
1561930973.141,999.3098
1561931553.192,999.4647
1561932132.92,999.4661
1561932713.162,999.4366
1561933293.452,999.3836
1561933873.938,999.6173
1561934453.881,999.8417
1561935034.007,999.992
1561935614.037,1000.093
1561936194.348,1000.118
1561936774.657,1000.151
1561937354.537,1000.199
1561937934.611,1000.276
1561938514.719,1000.369
1561939095.072,1000.232
1561939675.031,1000.353
1561940255.495,1000.345
1561940835.673,1000.309
1561941415.489,1000.32
1561941995.16,1000.39
1561942575.53,1000.344
1561943155.95,1000.254
1561943736.161,1000.315
1561944316.546,1000.364
1561944897.104,1000.401
1561945477.965,1000.402
1561946057.655,1000.347
1561946637.897,1000.296
1561947218.257,1000.267
1561947799.131,1000.392
1561948378.943,1000.366
1561948959.27,1000.454
1561949539.654,1000.392
1561950120.391,1000.328
1561950700.546,1000.32
1561951281.638,1000.298
1561951861.781,1000.292
1561952442.054,1000.121
1561953022.528,999.9741
1561953602.838,999.803
1561954183.392,999.6712
1561954764.151,999.5509
1561955344.372,999.3895
1561955925.155,999.2929
1561956505.354,999.2492
1561957085.936,999.1541
1561957666.554,998.9533
1561958247.179,998.8605
1561958827.715,998.7321
1561959408.115,998.4997
1561959988.713,998.2675
1561960568.81,997.9956
1561961149.524,997.8805
1561961729.44,997.8827
1561962309.859,997.7009
1561962890.413,997.558
1561963470.707,997.4759
1561964051.616,997.3684
1561964630.933,997.2547
1561965211.457,997.0275
1561965792.049,997.0648
1561966372.586,996.9219
1561966953.047,996.9297
1561967533.124,996.7609
1561968113.613,996.7162
1561968693.724,996.8182
1561969274.37,996.6083
1561969854.922,996.4297
1561970435.493,996.2612
1561971015.989,996.3633
1561971596.401,996.2042
1561972176.577,996.2377
1561972756.923,996.3319
1561973336.777,996.5012
1561973916.549,996.6332
1561974496.401,996.6048
1561975076.224,996.6958
1561975656.307,996.7616
1561976236.35,996.7495
1561976816.399,996.8862
1561977396.747,996.9955
1561977977.21,997.2186
1561978557.379,997.2631
1561979137.593,997.4686
1561979717.401,997.5623
1561980297.544,997.6325
1561980877.858,997.8241
1561981458.467,997.804
1561982038.443,998.0017
1561982618.555,998.1756
1561983199.059,998.5673
1561983779.511,998.9228
1561984360.172,998.9401
1561984940.752,998.9689
1561985521.036,999.1059
1561986101.66,999.2952
1561986682.109,999.4019
1561987262.28,999.4894
1561987842.692,999.5828
1561988422.888,999.555
1561989003.192,999.6235
1561989583.482,999.753
1561990163.949,999.9038
1561990743.918,999.8034
1561991324.01,999.6938
1561991903.982,999.6367
1561992484.273,999.807
1561993064.401,999.8617
1561993644.316,999.9847
1561994224.449,1000.008
1561994804.887,1000.092
1561995385.155,1000.082
1561995965.635,999.937
1561996545.918,999.7313
1561997125.817,999.4785
1561997706.309,999.4546
1561998286.396,999.46
1561998866.502,999.4785
1561999446.608,999.3721
1562000026.484,999.3323
1562000606.392,999.0929
1562001186.764,999.1464
1562001767.117,999.1273
1562002347.563,998.9748
1562002927.826,998.8417
1562003508.371,998.677
1562004088.749,998.6067
1562004668.994,998.5828
1562005249.22,998.5998
1562005829.18,998.5666
1562006409.306,998.5992
1562006989.789,998.5967
1562007570.233,998.5516
1562008150.393,998.5357
1562008730.685,998.4611
1562009311.354,998.5414
1562009891.841,998.4801
1562010472.044,998.2923
1562011052.099,998.2588
1562011632.236,998.3308
1562012212.665,998.3912
1562012793.043,998.3112
1562013373.79,998.415
1562013954.183,998.628
1562014534.673,998.7116
1562015114.785,998.84
1562015695.1,998.9353
1562016275.099,998.9918
1562016855.187,999.0877
1562017435.674,999.2166
1562018015.742,999.2988
1562018595.939,999.4547
1562019176.259,999.497
1562019756.454,999.5936
1562020336.636,999.6911
1562020916.96,999.7925
1562021497.456,999.7247
1562022077.846,999.7229
1562022658.049,999.6711
1562023238.051,999.7897
1562023818.189,999.7305
1562024398.569,999.8439
1562024978.657,999.9552
1562025558.882,999.9091
1562026139.373,999.8805
1562026719.998,999.9153
1562027300.315,999.9386
1562027880.779,999.8275
1562028460.805,999.8452
1562029041.179,999.9745
1562029621.708,1000.074
1562030202.343,1000.019
1562030782.792,999.9342
1562031363.624,999.7984
1562031944.191,999.7884
1562032524.446,999.7416
