Timestamp,Temperature
1559318695.415,26.93
1559319275.85,26.92
1559319855.845,26.87
1559320436.058,26.84
1559321016.027,26.83
1559321596.561,26.81
1559322176.376,26.79
1559322756.225,26.77
1559323336.089,26.74
1559323916.388,26.67
1559324496.77,26.87
1559325077.365,27.04
1559325657.942,27.16
1559326238.324,27.26
1559326818.781,27.35
1559327398.884,27.4
1559327978.891,27.45
1559328559.091,27.49
1559329139.0,27.53
1559329719.247,27.56
1559330299.508,27.59
1559330879.649,27.61
1559331459.877,27.63
1559332039.629,27.65
1559332619.74,27.67
1559333199.538,27.68
1559333779.988,27.7
1559334360.214,27.7
1559334940.429,27.72
1559335520.825,27.72
1559336100.927,27.73
1559336681.221,27.75
1559337261.49,27.75
1559337841.892,27.76
1559338422.224,27.75
1559339002.543,27.77
1559339583.195,27.77
1559340163.347,27.77
1559340743.606,27.77
1559341323.758,27.78
1559341903.769,27.78
1559342484.255,27.78
1559343064.774,27.78
1559343644.803,27.78
1559344224.608,27.78
1559344804.837,27.79
1559345384.96,27.78
1559345965.335,27.79
1559346545.868,27.79
1559347126.029,27.79
1559347706.221,27.8
1559348286.799,27.8
1559348866.839,27.8
1559349447.064,27.81
1559350027.154,27.82
1559350607.205,27.83
1559351187.738,27.85
1559351767.887,27.89
1559352348.118,27.9
1559352928.322,27.98
1559353508.86,28.04
1559354089.013,28.05
1559354669.265,28.02
1559355249.682,28.01
1559355830.011,28.02
1559356410.119,28.04
1559356990.095,28.08
1559357570.746,28.12
1559358151.004,28.17
1559358731.608,28.22
1559359311.573,28.28
1559359892.168,28.34
1559360472.698,28.41
1559361052.901,28.47
1559361633.235,28.53
1559362213.366,28.59
1559362793.786,28.67
1559363373.919,28.73
1559363954.508,28.82
1559364535.16,28.9
1559365115.631,28.99
1559365696.397,29.07
1559366276.701,29.14
1559366857.093,29.22
1559367437.327,29.31
1559368017.803,29.37
1559368598.452,29.44
1559369178.68,29.54
1559369758.858,29.61
1559370339.372,29.67
1559370920.327,29.74
1559371500.621,29.81
1559372081.347,29.89
1559372661.716,29.95
1559373242.129,30
1559373822.226,30.04
1559374402.522,30.06
1559374983.027,30.09
1559375563.561,30.1
1559376143.991,30.12
1559376724.364,30.14
1559377304.693,30.16
1559377884.996,30.16
1559378465.264,30.19
1559379045.708,30.19
1559379625.514,29.84
1559380205.398,29.52
1559380785.442,29.29
1559381365.759,29.13
1559381946.018,29.02
1559382526.165,28.93
1559383105.979,28.83
1559383686.082,28.74
1559384266.048,28.69
1559384845.869,28.6
1559385426.256,28.53
1559386006.408,28.48
1559386586.576,28.42
1559387167.064,28.38
1559387747.026,28.34
1559388327.144,28.29
1559388907.059,28.25
1559389487.805,28.19
1559390067.988,28.14
1559390648.179,28.09
1559391228.178,28.04
1559391808.426,27.99
1559392388.392,27.97
1559392968.365,27.94
1559393548.298,27.89
1559394128.066,27.84
1559394708.195,27.81
1559395288.131,27.76
1559395868.396,27.75
1559396448.702,27.68
1559397028.665,27.65
1559397608.724,27.62
1559398188.958,27.58
1559398768.928,27.54
1559399349.047,27.51
1559399929.202,27.46
1559400509.213,27.44
1559401089.487,27.46
1559401669.822,27.44
1559402249.4,27.44
1559402829.19,27.42
1559403409.023,27.38
1559403989.12,27.34
1559404569.131,27.29
1559405149.502,27.4
1559405730.125,27.57
1559406310.82,27.77
1559406891.27,27.91
1559407471.622,28.01
1559408051.718,28.09
1559408631.847,28.06
1559409212.059,28.08
1559409792.484,28.14
1559410372.348,28.1
1559410952.638,28.14
1559411532.703,28.09
1559412112.977,28.13
1559412693.339,28.12
1559413273.382,28.12
1559413853.649,28.17
1559414433.71,28.1
1559415014.08,28.15
1559415594.03,28.11
1559416174.169,28.16
1559416754.494,28.11
1559417334.536,28.14
1559417915.325,28.17
1559418494.767,28.12
1559419075.324,28.18
1559419655.462,28.11
1559420236.321,28.14
1559420815.508,28.13
1559421395.623,28.09
1559421975.964,28.13
1559422555.826,28.09
1559423135.793,28.1
1559423716.169,28.12
1559424295.936,28.06
1559424876.346,28.1
1559425456.471,28.04
1559426036.406,28.06
1559426616.411,28.09
1559427196.655,28.02
1559427776.813,28.06
1559428357.027,28.05
1559428937.221,28.01
1559429517.625,28.04
1559430097.998,28.02
1559430677.926,28
1559431258.52,28.03
1559431839.036,28.02
1559432419.294,27.99
1559432999.262,28.01
1559433579.275,28.02
1559434159.139,27.96
1559434739.466,28.01
1559435319.621,27.95
1559435899.762,27.98
1559436479.995,28.01
1559437060.014,27.97
1559437640.847,28.01
1559438219.88,28.01
1559438800.082,27.98
1559439380.121,28.02
1559439960.144,27.98
1559440540.568,28.02
1559441120.749,27.98
1559441701.248,28.04
1559442281.302,28.01
1559442861.141,28.06
1559443441.454,28.03
1559444021.797,28.09
1559444601.708,27.91
1559445182.084,27.81
1559445762.707,27.81
1559446343.136,27.8
1559446923.178,27.81
1559447504.051,27.8
1559448082.994,27.81
1559448663.205,27.82
1559449244.672,27.84
1559449822.375,27.85
1559450402.518,27.86
1559450982.792,27.87
1559451563.017,27.88
1559452142.859,27.93
1559452723.249,27.95
1559453303.043,27.88
1559453883.644,27.91
1559454463.806,27.94
1559455043.805,27.94
1559455624.017,27.96
1559456204.171,27.98
1559456783.876,27.85
1559457364.096,27.81
1559457944.417,27.79
1559458524.309,27.77
1559459104.664,27.76
1559459684.89,27.75
1559460265.341,27.76
1559460845.36,27.77
1559461425.615,27.78
1559462005.904,27.78
1559462586.278,27.78
1559463166.397,27.78
1559463746.709,27.76
1559464326.768,27.76
1559464906.781,27.75
1559465486.986,27.74
1559466066.975,27.73
1559466647.136,27.7
1559467227.351,27.69
1559467807.491,27.68
1559468387.305,27.64
1559468967.346,27.63
1559469547.527,27.62
1559470127.783,27.59
1559470707.937,27.58
1559471287.978,27.54
1559471868.269,27.52
1559472448.169,27.48
1559473028.342,27.47
1559473608.281,27.45
1559474188.474,27.43
1559474768.604,27.4
1559475348.356,27.37
1559475928.86,27.35
1559476508.597,27.34
1559477088.942,27.31
1559477669.158,27.28
1559478248.876,27.27
1559478829.036,27.23
1559479408.829,27.31
1559479988.763,27.34
1559480569.258,27.3
1559481149.4,27.37
1559481729.855,27.42
1559482309.789,27.47
1559482889.517,27.44
1559483469.545,27.43
1559484049.582,27.43
1559484630.228,27.43
1559485209.261,27.4
1559485789.283,27.39
1559486369.275,27.32
1559486949.478,27.32
1559487529.216,27.29
1559488108.969,27.25
1559488688.832,27.24
1559489268.593,27.21
1559489848.798,27.19
1559490428.78,27.17
1559491009.145,27.31
1559491589.117,27.38
1559492169.657,27.43
1559492747.571,27.53
1559493328.156,27.57
1559493908.501,27.63
1559494487.039,27.66
1559495066.679,27.62
1559495647.038,27.58
1559496227.451,27.58
1559496807.811,27.58
1559497387.421,27.49
1559497967.649,27.41
1559498547.667,27.35
1559499128.014,27.32
1559499708.418,27.33
1559500288.288,27.34
1559500867.783,27.3
1559501447.823,27.26
1559502027.92,27.23
1559502607.803,27.28
1559503188.004,27.29
1559503767.944,27.24
1559504347.798,27.19
1559504928.235,27.18
1559505508.187,27.2
1559506087.809,27.21
1559506667.854,27.2
1559507247.878,27.15
1559507828.247,27.14
1559508408.422,27.13
1559508988.769,27.16
1559509568.561,27.14
1559510148.416,27.09
1559510728.616,27.06
1559511309.045,27.08
1559511889.045,27.08
1559512468.72,27.07
1559513049.031,27.02
1559513629.423,27
1559514208.552,27
1559514788.634,27.03
1559515368.553,27.02
1559515948.216,26.98
1559516528.551,26.94
1559517108.212,26.96
1559517688.05,26.98
1559518268.18,26.98
1559518848.235,26.93
1559519428.52,26.9
1559520008.401,26.89
1559520588.636,26.92
1559521168.507,26.93
1559521748.121,26.97
1559522328.695,27.02
1559522909.158,27.09
1559523489.724,27.13
1559524070.021,27.15
1559524649.998,27.27
1559525230.715,27.36
1559525811.375,27.42
1559526391.628,27.47
1559526971.995,27.53
1559527552.517,27.58
1559528132.573,27.61
1559528713.135,27.65
1559529293.245,27.69
1559529873.643,27.73
1559530453.684,27.77
1559531033.853,27.81
1559531614.223,27.86
1559532195.03,27.9
1559532775.387,27.95
1559533355.374,27.99
1559533935.853,28.04
1559534516.312,28.09
1559535096.275,28.14
1559535676.15,28.21
1559536256.784,28.27
1559536837.008,28.33
1559537417.47,28.39
1559537997.665,28.47
1559538577.632,28.53
1559539158.205,28.6
1559539738.584,28.68
1559540318.901,28.74
1559540899.478,28.81
