Timestamp,Temperature
1551369786.286,21.67
1551370364.088,21.67
1551370944.241,21.67
1551371523.932,21.66
1551372103.704,21.65
1551372683.615,21.63
1551373263.093,21.61
1551373842.982,21.59
1551374422.836,21.59
1551375002.606,21.59
1551375582.234,21.58
1551376161.837,21.58
1551376741.754,21.59
1551377321.505,21.6
1551377901.515,21.6
1551378481.482,21.6
1551379061.602,21.59
1551379641.595,21.59
1551380221.57,21.58
1551380801.333,21.58
1551381381.391,21.57
1551381961.29,21.59
1551382541.279,21.6
1551383120.947,21.59
1551383700.4,21.56
1551384280.368,21.56
1551384860.281,21.55
1551385439.953,21.55
1551386019.722,21.53
1551386599.769,21.53
1551387179.801,21.53
1551387759.679,21.52
1551388339.794,21.53
1551388919.861,21.52
1551389499.553,21.52
1551390079.368,21.51
1551390659.52,21.51
1551391239.522,21.5
1551391819.74,21.49
1551392399.635,21.5
1551392979.479,21.5
1551393559.308,21.5
1551394139.471,21.49
1551394719.574,21.47
1551395299.689,21.45
1551395879.283,21.43
1551396459.267,21.42
1551397039.001,21.41
1551397619.01,21.41
1551398199.072,21.4
1551398778.983,21.39
1551399358.914,21.39
1551399938.98,21.39
1551400518.725,21.4
1551401098.463,21.41
1551401677.991,21.46
1551402257.421,21.45
1551402836.939,21.4
1551403416.823,21.38
1551403996.682,21.36
1551404576.378,21.36
1551405156.192,21.36
1551405735.907,21.37
1551406315.887,21.38
1551406896.057,21.38
1551407475.755,21.4
1551408055.799,21.4
1551408635.566,21.42
1551409215.43,21.44
1551409795.966,21.46
1551410375.831,21.48
1551410955.629,21.51
1551411535.763,21.52
1551412115.858,21.54
1551412695.867,21.56
1551413275.909,21.59
1551413855.865,21.62
1551414436.074,21.64
1551415015.914,21.67
1551415595.858,21.69
1551416175.603,21.72
1551416755.732,21.75
1551417335.977,21.79
1551417915.923,21.82
1551418496.062,21.86
1551419075.778,21.89
1551419655.509,21.92
1551420235.57,21.96
1551420815.069,21.99
1551421395.263,22.04
1551421975.186,22.07
1551422555.139,22.13
1551423134.86,22.16
1551423714.569,22.2
1551424294.295,22.24
1551424874.432,22.27
1551425454.571,22.31
1551426034.636,22.35
1551426614.953,22.39
1551427195.065,22.43
1551427774.905,22.46
1551428354.995,22.5
1551428934.63,22.53
1551429514.708,22.56
1551430094.723,22.59
1551430674.768,22.62
1551431254.833,22.65
1551431834.913,22.68
1551432414.877,22.71
1551432995.123,22.74
1551433575.013,22.76
1551434154.776,22.79
1551434734.918,22.82
1551435314.916,22.83
1551435894.963,22.84
1551436475.133,22.87
1551437055.543,22.89
1551437635.981,22.9
1551438216.174,22.91
1551438796.519,22.92
1551439376.822,22.94
1551439956.898,22.94
1551440537.041,22.91
1551441116.598,22.76
1551441696.544,22.67
1551442276.389,22.6
1551442856.208,22.55
1551443435.855,22.56
1551444015.6,22.58
1551444595.442,22.55
1551445175.138,22.48
1551445754.964,22.43
1551446335.278,22.45
1551446915.457,22.5
1551447495.133,22.52
1551448075.72,22.75
1551448655.847,22.9
1551449235.987,22.97
1551449816.066,23.01
1551450395.855,23.04
1551450976.167,23.08
1551451555.779,23.1
1551452135.559,23.09
1551452715.816,23.1
1551453295.645,23.09
1551453875.401,23.09
1551454455.401,23.09
1551455035.181,23.09
1551455615.148,23.1
1551456195.067,23.09
1551456775.204,23.09
1551457355.083,23.08
1551457934.828,23.09
1551458514.856,23.08
1551459094.647,23.07
1551459674.715,23.08
1551460254.832,23.06
1551460834.814,23.04
1551461414.339,23.03
1551461994.141,23.03
1551462574.277,23.03
1551463154.317,23.02
1551463734.149,23.04
1551464314.301,23.05
1551464893.997,23.04
1551465474.091,23.04
1551466053.983,23.02
1551466634.22,23.02
1551467214.28,23.01
1551467794.222,22.99
1551468374.337,22.99
1551468954.247,22.98
1551469534.147,22.97
1551470113.859,22.97
1551470693.932,22.96
1551471273.794,22.97
1551471853.578,22.97
1551472433.506,22.97
1551473013.329,22.97
1551473592.978,22.95
1551474172.906,22.95
1551474752.605,22.96
1551475332.808,22.96
1551475912.451,22.96
1551476492.09,22.95
1551477071.943,22.95
1551477652.123,22.93
1551478232.171,22.92
1551478811.807,22.91
1551479392.007,22.9
1551479971.747,22.89
1551480551.521,22.86
1551481131.579,22.86
1551481711.937,22.85
1551482291.789,22.84
1551482871.773,22.83
1551483451.507,22.82
1551484031.386,22.82
1551484611.325,22.82
1551485191.069,22.82
1551485771.434,22.81
1551486351.271,22.81
1551486931.315,22.8
1551487511.376,22.8
1551488091.305,22.79
1551488670.931,22.79
1551489250.948,22.68
1551489830.532,22.58
1551490410.127,22.49
1551490989.819,22.39
1551491569.578,22.31
1551492149.487,22.35
1551492729.664,22.48
1551493309.823,22.57
1551493889.912,22.62
1551494469.871,22.67
1551495049.899,22.73
1551495630.094,22.76
1551496210.237,22.8
1551496790.453,22.83
1551497371.032,22.87
1551497951.626,22.9
1551498530.374,22.93
1551499110.478,22.97
1551499690.324,23
1551500270.175,23.04
1551500849.633,23.08
1551501429.762,23.11
1551502010.005,23.15
1551502590.084,23.18
1551503170.397,23.21
1551503750.294,23.25
1551504330.697,23.29
1551504909.844,23.32
1551505490.15,23.41
1551506070.201,23.49
1551506650.173,23.53
1551507229.966,23.56
1551507810.151,23.6
1551508390.23,23.62
1551508970.133,23.65
1551509549.885,23.67
1551510130.241,23.7
1551510710.355,23.72
1551511290.058,23.72
1551511870.165,23.71
1551512450.064,23.72
1551513029.844,23.68
1551513609.306,23.67
1551514189.509,23.73
1551514769.559,23.74
1551515350.033,23.76
1551515930.01,23.76
1551516510.05,23.78
1551517090.113,23.77
1551517670.234,23.78
1551518250.187,23.78
1551518830.135,23.8
1551519409.667,23.8
1551519989.761,23.8
1551520569.75,23.79
1551521149.706,23.81
1551521729.542,23.81
1551522309.591,23.81
1551522889.27,23.82
1551523469.093,23.84
1551524048.971,23.82
1551524628.93,23.82
1551525209.301,23.82
1551525789.14,23.82
1551526369.246,23.82
1551526948.995,23.83
1551527528.79,23.83
1551528108.36,23.82
1551528688.483,23.83
1551529268.417,23.83
1551529848.32,23.83
1551530428.49,23.83
1551531008.414,23.83
1551531587.795,23.83
1551532167.848,23.83
1551532747.443,23.83
1551533327.361,23.79
1551533906.938,23.76
1551534486.927,23.74
1551535066.652,23.72
1551535646.507,23.7
1551536226.492,23.69
1551536806.527,23.67
1551537386.691,23.73
1551537966.398,23.75
1551538546.094,23.73
1551539125.686,23.67
1551539705.728,23.61
1551540285.821,23.65
1551540865.526,23.66
1551541445.216,23.68
1551542025.178,23.67
1551542604.833,23.67
1551543184.91,23.66
1551543764.742,23.64
1551544344.319,23.65
1551544924.364,23.62
1551545503.892,23.56
1551546084.197,23.51
1551546664.291,23.47
1551547244.057,23.44
1551547823.984,23.42
1551548404.239,23.38
1551548984.39,23.35
1551549564.384,23.34
1551550144.231,23.32
1551550724.336,23.31
1551551304.229,23.29
1551551884.191,23.28
1551552464.125,23.26
1551553044.033,23.24
1551553623.904,23.24
1551554203.673,23.23
1551554783.804,23.21
1551555363.705,23.21
1551555943.534,23.19
1551556523.031,23.18
1551557103.162,23.17
1551557683.511,23.16
1551558263.219,23.15
1551558843.481,23.14
1551559423.534,23.13
1551560003.574,23.12
1551560583.589,23.11
1551561163.366,23.11
1551561742.823,23.08
1551562322.646,23.06
1551562902.586,23.03
1551563482.632,23
1551564062.587,22.98
1551564642.681,22.97
1551565222.8,22.94
1551565802.979,22.92
1551566382.975,22.89
1551566963.085,22.87
1551567543.082,22.84
1551568123.165,22.81
1551568703.165,22.79
1551569283.354,22.75
1551569863.392,22.72
1551570443.782,22.7
1551571023.547,22.67
1551571603.452,22.63
1551572183.558,22.62
1551572763.205,22.58
1551573343.218,22.56
1551573923.195,22.52
1551574503.218,22.51
1551575083.029,22.49
1551575662.987,22.46
1551576243.055,22.45
1551576822.722,22.42
1551577402.69,22.4
1551577982.598,22.38
1551578561.718,22.36
1551579141.678,22.35
1551579721.746,22.34
1551580301.732,22.36
1551580881.479,22.42
1551581461.222,22.42
1551582040.598,22.36
1551582620.599,22.42
1551583200.738,22.46
1551583780.602,22.47
1551584360.398,22.48
1551584940.314,22.5
1551585530.866,22.51
1551586100.914,22.54
1551586680.813,22.54
1551587260.954,22.55
1551587841.47,22.58
1551588420.4,22.6
1551589000.657,22.63
1551589580.398,22.65
1551590160.593,22.68
1551590750.571,22.71
1551591320.526,22.73
1551591900.493,22.71
1551592480.194,22.73
1551593060.064,22.76
1551593640.512,22.79
1551594219.262,22.83
1551594799.197,22.86
1551595379.153,22.9
1551595959.322,22.95
1551596539.468,23.02
1551597119.413,23.08
1551597699.613,23.13
1551598279.548,23.16
1551598859.017,23.17
1551599438.789,23.21
1551600018.495,23.26
1551600598.862,23.29
1551601178.817,23.32
1551601758.592,23.34
1551602338.702,23.37
1551602918.38,23.4
1551603498.17,23.43
1551604078.201,23.45
1551604657.998,23.49
1551605237.856,23.51
1551605818.068,23.53
1551606398.038,23.54
1551606978.156,23.57
1551607557.668,23.59
1551608137.954,23.64
1551608717.872,23.66
1551609297.82,23.66
1551609877.642,23.66
1551610457.343,23.66
1551611037.493,23.72
1551611617.457,23.72
1551612197.264,23.68
1551612777.176,23.69
1551613356.91,23.67
1551613936.965,23.66
1551614516.8,23.66
1551615096.554,23.65
1551615676.142,23.65
1551616256.066,23.61
1551616835.713,23.62
1551617415.8,23.63
1551617995.787,23.63
1551618575.728,23.62
1551619155.291,23.61
1551619735.163,23.61
1551620105.251,23.5
1551620679.295,23.55
1551621259.44,23.58
1551621839.358,23.59
1551622419.512,23.55
1551622999.567,23.58
1551623579.598,23.61
1551624159.478,23.56
1551624739.4,23.51
1551625319.073,23.47
1551625898.81,23.43
1551626478.857,23.41
1551627059.029,23.38
1551627638.927,23.36
1551628218.882,23.34
1551628799.062,23.31
1551629378.741,23.29
1551629958.37,23.27
1551630538.26,23.25
1551631118.298,23.23
1551631698.086,23.21
1551632277.976,23.19
1551632857.724,23.17
1551633437.317,23.15
1551634016.915,23.12
1551634597.049,23.08
1551635176.989,23.07
1551635756.964,23.03
1551636336.888,23.01
1551636916.742,22.98
1551637496.605,22.97
1551638076.339,22.95
1551638656.93,22.92
1551639235.539,22.91
1551639815.34,22.88
1551640395.506,22.86
1551640975.71,22.84
1551641555.579,22.81
1551642135.245,22.78
1551642715.487,22.75
1551643295.506,22.74
1551643875.228,22.71
1551644454.912,22.69
1551645034.87,22.66
1551645614.945,22.65
1551646195.09,22.62
1551646774.834,22.61
1551647354.684,22.58
1551647934.913,22.55
1551648514.577,22.52
1551649094.598,22.51
1551649674.423,22.49
1551650255.107,22.47
1551650834.775,22.44
1551651414.82,22.41
1551651994.359,22.37
1551652574.299,22.36
1551653153.948,22.33
1551653734.062,22.29
1551654313.701,22.26
1551654893.53,22.24
1551655473.707,22.22
1551656053.594,22.21
1551656633.608,22.18
1551657213.482,22.14
1551657793.484,22.13
1551658373.475,22.1
1551658953.05,22.07
1551659533.314,22.05
1551660113.208,22.03
1551660693.033,22.01
1551661272.717,22.01
1551661852.477,22
1551662432.395,22.04
1551663012.608,22.02
1551663592.168,22.01
1551664172.378,22.1
1551664752.339,22.12
1551665332.145,22.12
1551665912.183,22.15
1551666492.446,22.18
1551667072.168,22.07
1551667652.109,22.05
1551668231.858,22.05
1551668811.928,22.05
1551669391.621,22.06
1551669971.516,22.1
1551670551.172,22.14
1551671131.575,22.17
1551671711.328,22.22
1551672291.387,22.26
1551672871.303,22.3
1551673451.466,22.44
1551674031.513,22.51
1551674611.351,22.57
1551675191.471,22.62
1551675771.524,22.67
1551676351.55,22.71
1551676931.643,22.76
1551677511.339,22.81
1551678091.369,22.84
1551678671.254,22.89
1551679251.048,22.94
1551679831.216,22.98
