Timestamp,Pressure
1525133400,1011.0139999999998
1525134000,1011.207
1525134600,1011.2764999999999
1525135200,1011.4009999999998
1525135800,1011.3815000000001
1525136400,1011.524
1525137000,1011.6184999999999
1525137600,1011.6554999999998
1525138200,1011.61
1525138800,1011.5634999999999
1525139400,1011.503
1525140000,1011.4530000000001
1525140600,1011.4515000000001
1525141200,1011.382
1525141800,1011.3155
1525142400,1011.3765000000001
1525143000,1011.4515000000001
1525143600,1011.4375
1525144200,1011.3939999999999
1525144800,1011.432
1525145400,1011.381
1525146000,1011.2774999999999
1525146600,1011.0685
1525147200,1010.952
1525147800,1010.918
1525148400,1010.7315000000001
1525149000,1010.6290000000001
1525149600,1010.5215000000001
1525150200,1010.457
1525150800,1010.3195
1525151400,1010.027
1525152000,1009.8705000000002
1525152600,1009.6455
1525153200,1009.4679999999998
1525153800,1009.234
1525154400,1009.1324999999999
1525155000,1008.9549999999999
1525155600,1008.723
1525156200,1008.5745000000001
1525156800,1008.4546666666668
1525157400,1008.5205
1525158000,1008.5689999999998
1525158600,1008.3245000000001
1525159200,1008.0439999999999
1525159800,1008.202
1525160400,1008.1344999999999
1525161000,1008.1265
1525161600,1008.086
1525162200,1007.859
1525162800,1007.9173333333332
1525163400,1008.0835000000001
1525164000,1008.0025000000002
1525164600,1007.9549999999999
1525165200,1007.7365
1525165800,1007.8035
1525166400,1008.0174999999999
1525167000,1008.1295
1525167600,1008.1191666666666
1525168200,1008.0440000000001
1525168800,1007.8085000000001
1525169400,1007.9348333333334
1525170000,1007.8464999999999
1525170600,1007.8745000000001
1525171200,1008.186
1525171800,1008.3335
1525172400,1008.3640000000001
1525173000,1008.318
1525173600,1008.4295
1525174200,1008.5685
1525174800,1008.5835000000001
1525175400,1008.741
1525176000,1008.9799999999999
1525176600,1008.9565
1525177200,1008.934
1525177800,1008.96
1525178400,1009.0435
1525179000,1009.1698333333334
1525179600,1009.0904999999999
1525180200,1009.0300000000001
1525180800,1009.0761666666665
1525181400,1009.0868333333334
1525182000,1009.1288333333332
1525182600,1009.2150000000001
1525183200,1009.3118333333334
1525183800,1009.4443333333332
1525184400,1009.4301666666667
1525185000,1009.4386666666666
1525185600,1009.4271666666667
1525186200,1009.3953333333333
1525186800,1009.3430000000001
1525187400,1009.3800000000001
1525188000,1009.4208333333333
1525188600,1009.5198333333334
1525189200,1009.5793333333335
1525189800,1009.5396666666668
1525190400,1009.5685
1525191000,1009.642
1525191600,1009.7501666666667
1525192200,1009.7208333333334
1525192800,1009.7616666666667
1525193400,1009.7541666666664
1525194000,1009.7125
1525194600,1009.7006666666668
1525195200,1009.6961666666668
1525195800,1009.7123333333333
1525196400,1009.7218333333334
1525197000,1009.7859999999998
1525197600,1009.8101666666665
1525198200,1009.7756666666667
1525198800,1009.8041666666666
1525199400,1009.7990000000002
1525200000,1009.7271666666668
1525200600,1009.7156666666666
1525201200,1009.738
1525201800,1009.6788333333334
1525202400,1009.5991666666666
1525203000,1009.5768333333333
1525203600,1009.5838333333334
1525204200,1009.5523333333334
1525204800,1009.543
1525205400,1009.5219999999999
1525206000,1009.5228333333332
1525206600,1009.5541666666666
1525207200,1009.5754999999999
1525207800,1009.6175
1525208400,1009.6663333333332
1525209000,1009.7215
1525209600,1009.8035
1525210200,1009.8526666666667
1525210800,1009.9431666666667
1525211400,1009.9438333333334
1525212000,1009.9981666666666
1525212600,1010.1681666666667
1525213200,1010.3338333333334
1525213800,1010.3601666666666
1525214400,1010.4151666666667
1525215000,1010.4810000000001
1525215600,1010.65
1525216200,1010.8448333333333
1525216800,1010.8571666666667
1525217400,1010.9695000000002
1525218000,1011.1433333333332
1525218600,1011.1901666666665
1525219200,1011.2028333333334
1525219800,1011.2758333333334
1525220400,1011.3726666666665
1525221000,1011.5196666666667
1525221600,1011.6883333333333
1525222200,1011.7293333333333
1525222800,1011.8513333333333
1525223400,1011.8698333333334
1525224000,1011.8796666666667
1525224600,1011.8220000000001
1525225200,1011.7641666666668
1525225800,1011.8005
1525226400,1011.7938333333332
1525227000,1011.7371666666666
1525227600,1011.7463333333335
1525228200,1011.8369999999999
1525228800,1011.8641666666665
1525229400,1011.8969999999999
1525230000,1011.9066666666665
1525230600,1011.8670000000002
1525231200,1011.76
1525231800,1011.6276666666666
1525232400,1011.4841666666665
1525233000,1011.2839999999999
1525233600,1011.1931666666667
1525234200,1011.0926666666667
1525234800,1010.9768333333334
1525235400,1010.7895000000001
1525236000,1010.6020000000002
1525236600,1010.3983333333333
1525237200,1010.1200000000001
1525237800,1009.8946666666667
1525238400,1009.6101666666667
1525239000,1009.4073333333332
1525239600,1009.2746666666666
1525240200,1009.1254999999999
1525240800,1008.915
1525241400,1008.6518333333333
1525242000,1008.3833333333334
1525242600,1008.2066666666667
1525243200,1008.101
1525243800,1008.0021666666668
