Timestamp,Humidity
1546272500.013,67.24
1546273079.034,67.19
1546273658.357,67.46
1546274237.353,67.6
1546274817.093,67.74
1546275396.533,67.62
1546275974.993,67.57
1546276554.574,67.88
1546277133.799,67.92
1546277713.549,68.3
1546278293.115,68.33
1546278872.296,68.14
1546279451.701,68.18
1546280031.123,68.32
1546280610.526,68.31
1546281190.233,68.04
1546281770.046,68.08
1546282349.476,68.02
1546282928.431,68.04
1546283508.198,67.94
1546284087.499,68.08
1546284666.589,68.16
1546285246.096,68.07
1546285824.906,68.08
1546286404.412,68.12
1546286983.528,68.2
1546287562.924,68
1546288142.312,67.78
1546288721.598,67.74
1546289301.008,67.87
1546289880.427,67.92
1546290459.671,68.03
1546291039.323,67.96
1546291618.934,67.9
1546292198.096,67.81
1546292777.329,67.91
1546293356.593,68.04
1546293935.764,68.04
1546294515.304,68.1
1546295094.739,68.02
1546295674.18,67.91
1546296253.504,68.03
1546296833.094,67.97
1546297412.278,68.12
1546297991.328,67.93
1546298570.776,68.05
1546299149.749,68.11
1546299729.384,68.06
1546300308.512,68.28
1546300887.948,68.24
1546301467.072,68.26
1546302046.514,68.22
1546302625.747,68.32
1546303204.683,68.33
1546303783.793,68.35
1546304363.0,68.5
1546304942.586,68.94
1546305521.838,68.79
1546306101.006,68.73
1546306680.362,68.65
1546307259.857,68.73
1546307839.147,68.93
1546308418.514,69.29
1546308997.873,69.21
1546309577.295,69.27
1546310156.924,69.36
1546310736.395,69.25
1546311315.644,69.05
1546311894.991,69.24
1546312474.747,68.98
1546313054.276,68.9
1546313633.478,69
1546314212.983,68.87
1546314792.517,69.91
1546315371.886,69.82
1546315951.424,70
1546316530.852,70.11
1546317110.422,69.94
1546317689.831,70.29
1546318269.258,70.18
1546318848.908,70.15
1546319428.3,70.21
1546320007.772,70.37
1546320587.321,70.45
1546321166.492,70.4
1546321745.952,70.48
1546322325.491,70.6
1546322905.477,71.96
1546322950.841,72.8
1546323523.913,74.01
1546324103.515,73.46
1546324682.941,73.91
1546325262.524,73.88
1546325841.791,74.34
1546326421.289,74.42
1546327000.536,74.31
1546327579.797,74
1546328159.775,73.7
1546328738.753,73.5
1546329318.339,73.45
1546329897.779,73.38
1546330477.292,73.39
1546331058.427,73.49
1546331637.748,73.47
1546332216.949,73.58
1546332796.007,73.58
1546333375.66,73.53
1546333955.042,73.64
1546334534.259,73.61
1546335113.391,73.44
1546335693.359,73.34
1546336273.166,73.25
1546336852.8,73.15
1546337431.98,73.1
1546338011.629,73.08
1546338590.754,73.13
1546339170.697,73.12
1546339750.334,73.11
1546340329.844,73.06
1546340909.362,73.06
1546341489.065,72.95
1546342068.717,73.01
1546342647.716,72.92
1546343227.818,72.88
1546343807.202,72.52
1546344386.446,71.85
1546344966.27,72.1
1546345545.873,72.15
1546346125.495,72.81
1546346705.062,75.06
1546347284.799,74.86
1546347864.015,74.37
1546348443.547,74.07
1546349023.205,74.06
1546349601.518,73.92
1546350181.124,73.79
1546350760.732,73.67
1546351340.282,73.62
1546351921.115,73.44
1546352497.297,73.28
1546353077.053,73.23
1546353656.355,73.2
1546354236.08,73.15
1546354815.499,73
1546355394.359,72.93
1546355973.34,73.05
1546356552.876,72.62
1546357132.464,72.74
1546357712.315,72.8
1546358292.047,72.69
1546358871.457,72.79
1546359451.062,72.8
1546360030.478,72.5
1546360609.682,72.41
1546361188.862,72.55
1546361768.554,72.53
1546362348.126,72.69
1546362927.161,72.48
1546363506.551,72.77
1546364085.785,72.77
1546364665.474,73.06
1546365244.719,72.62
1546365824.031,72.5
1546366403.483,72.43
1546366982.824,72.61
1546367562.328,72.55
1546368141.678,72.37
1546368720.685,72.53
1546369299.779,72.57
1546369879.071,72.31
1546370458.315,72.27
1546371037.63,72.28
1546371617.076,72.15
1546372196.767,72.39
1546372775.926,72.33
1546373355.24,72.47
1546373934.769,72.34
1546374514.59,72.39
1546375094.006,72.54
1546375673.765,72.48
1546376252.692,72.33
1546376832.173,72.22
1546377411.57,72.35
1546377991.055,72.53
1546378570.524,72.43
1546379149.974,72.54
1546379728.94,72.48
1546380308.393,72.52
1546380887.657,72.48
1546381467.007,72.51
1546382046.239,72.48
1546382625.857,72.58
1546383205.57,72.54
1546383784.939,72.64
1546384364.456,72.64
1546384943.667,72.48
1546385522.893,72.48
1546386102.379,72.5
1546386681.73,72.81
1546387261.232,72.71
1546387840.281,72.89
1546388419.69,72.74
1546388999.167,72.75
1546389578.776,73.2
1546390031.314,75.09
1546390604.649,73.84
1546391183.945,74.02
1546391762.932,73.76
1546392342.204,73.78
1546392921.922,73.52
1546393501.393,73.45
1546394081.068,73.38
1546394660.35,73.62
1546395239.713,73.42
1546395818.956,73.46
1546396398.652,73.14
1546396978.087,73.17
1546397557.493,73.35
1546398136.852,73.12
1546398716.176,73.05
1546399296.08,73.1
1546399875.227,73.07
1546400455.49,73.13
1546401034.424,72.97
1546401612.983,72.81
1546402192.73,73
1546402772.045,73.15
1546403351.36,73.2
1546403930.752,73.3
1546404510.12,73.31
1546405089.294,73.25
1546405669.217,73.18
1546406248.744,73.08
1546406828.26,73.07
1546407407.806,73.01
1546407987.379,73
1546408566.532,73.04
1546409146.071,72.88
1546409725.417,72.95
1546410304.66,72.92
1546410884.428,72.83
1546411463.484,72.91
1546412043.145,72.79
1546412622.274,72.69
1546413201.6,72.63
1546413781.159,72.58
1546414360.241,72.48
1546414939.76,72.51
1546415519.105,72.55
1546416098.662,72.36
1546416678.173,72.48
1546417257.295,72.43
1546417836.727,72.45
1546418416.405,72.26
1546418995.892,72.15
1546419575.284,72.21
1546420154.596,72.36
1546420734.416,72.35
1546421313.868,72.25
1546421893.456,72.49
1546422472.892,72.33
1546423052.644,72.39
1546423632.335,72.21
1546424211.368,72.37
1546424790.213,72.25
1546425369.848,72.25
1546425949.819,72.24
1546426529.537,72.42
1546427109.022,72.14
1546427688.595,72.52
1546428268.101,73.57
1546428847.516,74.09
1546429426.814,73.71
1546430006.157,74.57
1546430585.407,74.6
1546431165.192,74.6
1546431744.743,74.8
1546432324.333,75.72
1546432903.766,75.5
1546433483.303,75.34
1546434062.837,75.26
1546434642.281,75.21
1546435222.173,75.17
1546435801.675,75.16
1546436381.057,75.21
1546436960.668,75.27
1546437539.763,74.97
1546438119.208,74.79
1546438698.417,74.35
1546439278.027,76.33
1546439857.532,75.83
1546440436.624,75.18
1546441016.24,75.2
1546441595.59,75.22
1546442174.816,75.16
1546442754.328,75.23
1546443333.758,75
1546443912.696,74.79
1546444492.546,74.67
1546445072.02,74.64
1546445651.612,74.68
1546446230.994,74.66
1546446810.386,74.67
1546447389.145,74.79
1546447968.898,74.88
1546448548.14,75.24
1546449127.616,75.19
1546449706.696,74.71
1546450286.316,74.32
1546450865.886,74.36
1546451445.362,74.04
1546452024.331,74.27
1546452603.7,74.46
1546453183.042,74.3
1546453762.51,74.05
1546454342.072,74.16
1546454921.738,74.07
1546455501.194,74.35
1546456080.856,73.99
1546456660.483,74.02
1546457239.883,74.64
1546457819.079,74.21
1546458398.096,74.08
1546458977.691,74.47
1546459557.231,74.61
1546460136.539,74.54
1546460715.714,74.52
1546461294.89,74.33
1546461874.111,74.48
1546462453.749,74.53
1546463032.986,74.63
1546463612.312,74.65
1546464191.603,74.55
1546464770.922,74.59
1546465350.288,74.71
1546465930.001,74.69
1546466509.523,74.54
1546467088.975,74.62
1546467668.445,74.58
1546468247.751,74.63
1546468826.886,74.62
1546469406.396,74.48
1546469985.651,74.58
1546470564.807,74.69
1546471144.371,74.63
1546471723.6,74.72
1546472303.236,74.63
1546472883.093,74.77
1546473462.507,74.88
1546474042.034,74.9
1546474621.532,74.81
1546475200.527,74.94
1546475780.124,75.01
1546476359.481,75.14
1546476939.555,75.09
1546477519.069,75.06
1546478098.537,75.04
1546478677.758,75.22
1546479257.126,75.33
1546479836.326,75.42
1546480416.283,75.51
1546480995.569,75.32
1546481575.039,75.44
1546482154.525,75.62
1546482733.791,75.58
1546483313.061,75.42
1546483892.012,75.34
1546484471.676,75.52
1546485051.126,75.51
1546485629.962,75.58
1546486209.179,75.85
1546486788.835,76.02
1546487368.601,75.98
1546487948.116,76.11
1546488527.598,76.05
1546489107.028,76.31
1546489686.051,76.48
1546490265.372,76.52
1546490447.86,79.67
1546491021.514,77.77
1546491601.252,78.29
1546492180.996,78.71
1546492760.429,80.52
1546493340.371,80.9
1546493920.213,80.54
1546494499.974,80.22
1546495079.614,80.09
1546495659.545,79.99
1546496239.28,79.95
1546496818.778,79.89
1546497228.81,80.66
1546497802.062,79.73
1546498381.41,79.66
1546498960.873,79.63
1546499540.273,79.57
1546500119.966,79.58
1546500699.536,79.57
1546500766.532,79.95
1546501339.826,79.29
1546501919.331,79.17
1546502499.23,79.16
1546503078.742,79.27
1546503658.252,79.21
1546504238.158,79.16
1546504818.022,79.06
1546505397.281,79.08
1546505976.837,79.07
1546506556.503,78.91
1546507136.77,79.09
1546507716.149,79.19
1546508295.483,79.38
1546508875.338,79.3
1546509454.738,79.33
1546510034.075,79.32
1546510613.598,79.29
1546511193.039,79.32
1546511772.389,79.06
1546512351.763,79.64
1546512931.269,79.7
1546513510.471,80.04
1546514090.034,79.82
1546514669.324,79.74
1546515248.581,79.72
1546515828.167,79.68
1546516407.718,79.73
1546516987.185,79.67
1546517566.626,79.7
1546518146.077,79.66
1546518725.8,79.71
1546518947.566,80.3
1546519521.116,79.65
1546520100.817,79.68
1546520680.491,79.64
1546521259.527,79.64
1546521839.296,79.62
1546522418.758,79.56
1546522998.872,79.55
1546523578.347,79.54
1546524158.178,79.51
1546524738.339,79.45
1546525317.819,79.4
1546525897.127,79.38
1546526476.553,79.4
1546527055.868,79.36
1546527635.252,79.33
1546528091.066,79.89
1546528664.364,79.14
1546529243.509,79.03
1546529823.024,80.14
1546530402.814,80.53
1546530982.801,80.51
1546531562.549,80.25
1546532141.978,79.94
1546532721.58,79.76
1546533300.867,79.57
1546533880.553,79.49
1546534460.069,79.58
1546535039.747,79.49
1546535618.257,79.63
1546536197.594,79.79
1546536776.724,79.83
1546537356.319,79.66
1546537936.197,79.55
1546538515.901,79.69
1546539096.013,79.84
1546539675.736,79.63
1546540255.557,79.96
1546540835.155,79.91
1546541414.766,79.82
1546541994.088,79.82
1546542573.214,79.86
1546543152.663,80.12
1546543731.599,80.21
1546544311.221,80.72
1546544890.189,80.43
1546545469.638,80.48
1546546049.19,81.36
1546546628.726,81.25
1546547208.22,81.3
1546547788.074,81.58
1546548367.674,81.5
1546548946.927,81.27
1546549527.062,81.84
1546550106.794,82.01
1546550686.366,81.65
1546551266.439,81.91
1546551844.795,81.81
1546552424.465,81.65
1546553003.973,81.98
1546553583.372,81.87
1546554163.129,81.8
1546554742.437,81.97
1546555321.929,81.91
1546555901.309,82.18
1546556480.94,81.95
1546557060.713,81.46
1546557640.44,81.62
1546558220.065,81.54
1546558799.297,81.31
1546559378.95,81.19
1546559958.054,81.39
1546560537.886,81.53
1546561117.439,81.47
1546561697.211,81.14
1546562276.821,81.26
1546562856.257,81.4
1546563435.891,81.47
1546564015.366,81.33
1546564595.228,81.09
1546565174.729,81.12
1546565754.268,80.95
1546566333.777,80.75
1546566913.63,80.67
1546567493.355,80.53
1546568073.029,80.42
1546568652.458,80.38
1546569232.1,80.32
1546569811.918,80.24
1546570391.344,80.14
1546570970.899,80.09
1546571550.105,80.11
1546572129.543,80.1
1546572709.136,80.04
1546573287.646,79.89
1546573867.571,79.89
1546574446.736,79.83
1546575026.535,79.77
1546575606.11,79.72
1546576186.102,79.68
1546576765.691,79.64
1546577345.311,79.74
1546577925.114,79.68
1546578504.831,79.85
1546579084.19,79.77
1546579663.55,79.76
1546580242.989,79.83
1546580822.942,79.9
1546581402.439,79.99
1546581982.158,79.94
1546582561.617,80.03
1546583141.151,80.1
1546583720.508,80.03
1546584299.672,80.02
1546584878.958,80.03
1546585458.594,80.09
1546586037.918,80.01
1546586617.821,80.07
1546587197.357,80.12
1546587776.823,80.17
1546588356.55,80.18
1546588936.031,80.22
1546589515.828,80.21
1546590095.183,80.22
1546590674.536,80.26
1546591253.902,80.29
1546591833.692,80.31
1546592413.426,80.39
1546592993.155,80.39
1546593572.479,80.4
1546594152.043,80.43
1546594731.678,80.45
1546595311.636,80.44
1546595891.21,80.47
1546596470.819,80.46
1546597050.399,80.48
1546597630.058,80.49
1546598210.199,80.44
1546598789.293,80.46
1546599368.872,80.49
1546599948.363,80.51
1546600527.334,80.51
1546601107.452,80.53
1546601688.065,80.54
1546602265.203,80.88
1546602844.966,81.11
1546603424.673,82.51
1546604004.326,82.39
1546604584.145,82.48
1546605164.181,82.46
1546605743.401,82.25
1546606322.76,82.24
1546606903.743,82.23
1546607480.592,82.11
1546608060.247,81.98
1546608639.802,82.01
1546609219.343,81.97
1546609799.011,81.88
1546610378.207,81.8
1546610958.005,81.8
1546611537.344,81.74
1546612116.754,81.76
1546612696.751,81.84
1546613275.55,81.98
1546613855.183,82.29
1546614434.956,82.27
1546615014.439,82.58
1546615594.17,82.67
1546616174.104,82.64
1546616753.545,82.63
1546617333.366,82.23
1546617913.219,83.96
1546618492.878,84.02
1546619072.15,83.65
1546619370.885,84.08
1546619944.166,80.1
1546620523.615,76.14
1546621102.867,76.3
1546621682.297,75.13
1546622261.947,73.24
1546622841.607,70.84
1546623421.435,73.26
1546624001.333,75.58
1546624581.092,77.19
1546625160.706,77.03
1546625740.424,78.07
1546626320.492,78.23
1546626900.572,78.97
1546627480.157,79.5
1546628060.101,79.83
1546628640.093,80.24
1546629219.777,79.97
1546629799.95,80.16
1546630379.706,80.64
1546630959.434,81.59
1546631538.832,81.5
1546632118.755,81.41
1546632698.042,81.17
1546633278.051,80.94
1546633857.673,81.2
1546634437.321,80.94
1546635017.007,81
1546635596.633,81.02
1546636176.15,82.09
1546636755.496,82.28
1546637335.29,82.42
1546637914.953,82.46
1546638494.585,82.03
1546639073.902,82.05
1546639653.19,82.47
1546640233.101,82.47
1546640812.934,82.48
1546641392.373,82.58
1546641972.005,82.83
1546642551.619,82.99
1546643131.413,82.66
1546643710.959,82.98
1546644290.483,83.25
1546644870.29,83.28
1546645450.165,82.41
1546646029.93,82.96
1546646609.408,83.16
1546647189.359,83.4
1546647769.309,82.92
1546648348.663,83.38
1546648928.356,83.31
1546649507.773,82.97
1546650087.452,82.68
1546650667.12,82.87
1546651246.714,83.45
1546651826.417,83.5
1546652406.066,83.17
1546652985.776,83.58
1546653565.69,83.68
1546654145.202,83.44
1546654724.46,83.39
1546655304.657,83.68
1546655884.071,83.01
1546656463.73,83.38
1546657043.614,83.99
1546657623.126,83.31
1546658202.403,82.88
1546658782.02,82.79
