Timestamp,Humidity
1493597400,54.275
1493598000,54.414999999999985
1493598600,54.533333333333324
1493599200,54.54333333333334
1493599800,54.825
1493600400,55.010000000000005
1493601000,55.07666666666667
1493601600,55.16166666666667
1493602200,55.291666666666664
1493602800,55.423333333333325
1493603400,55.126666666666665
1493604000,54.86333333333333
1493604600,54.79999999999999
1493605200,54.86500000000001
1493605800,54.90166666666668
1493606400,54.63666666666667
1493607000,54.71
1493607600,54.82000000000001
1493608200,54.89699999999999
1493608800,55.20666666666667
1493609400,47.25333333333334
1493610000,46.06166666666667
1493610600,45.67833333333333
1493611200,44.83833333333334
1493611800,45.846666666666664
1493612400,45.015
1493613000,45.89666666666666
1493613600,46.39666666666666
1493614200,44.98833333333333
1493614800,44.36666666666666
1493615400,44.28666666666666
1493616000,43.513333333333335
1493616600,37.114999999999995
1493617200,37.425
1493617800,35.57833333333333
1493618400,33.65333333333332
1493619000,35.05166666666666
1493619600,33.608333333333334
1493620200,31.538333333333334
1493620800,33.879999999999995
1493621400,32.486000000000004
1493622000,36.148333333333326
1493622600,35.651666666666664
1493623200,32.355
1493623800,31.0
1493624400,30.659999999999997
1493625000,30.273333333333333
1493625600,29.92833333333333
1493626200,29.506666666666668
1493626800,29.23333333333333
1493627400,29.25
1493628000,29.10833333333333
1493628600,28.854999999999997
1493629200,28.59833333333333
1493629800,28.45333333333333
1493630400,28.37166666666667
1493631000,28.196666666666665
1493631600,29.53333333333333
1493632200,31.233333333333338
1493632800,29.07
1493633400,28.35
1493634000,28.080333333333336
1493634600,31.82333333333333
1493635200,30.368333333333332
1493635800,30.491666666666667
1493636400,32.39666666666666
1493637000,33.63
1493637600,40.265
1493638200,43.01
1493638800,42.43833333333333
1493639400,43.17333333333333
1493640000,43.905
1493640600,44.56166666666667
1493641200,44.64833333333333
1493641800,44.695
1493642400,45.34166666666667
1493643000,45.91666666666667
1493643600,46.598333333333336
1493644200,46.81
1493644800,46.90833333333334
1493645400,46.88166666666667
1493646000,47.77333333333333
1493646600,49.620000000000005
1493647200,48.77400000000001
1493647800,48.17666666666666
1493648400,48.915
1493649000,49.96833333333334
1493649600,49.64833333333333
1493650200,49.16
1493650800,49.92166666666667
1493651400,51.099999999999994
1493652000,50.02166666666666
1493652600,50.373333333333335
1493653200,51.55
1493653800,51.73166666666667
1493654400,50.876666666666665
1493655000,51.52666666666668
1493655600,52.545
1493656200,51.660000000000004
1493656800,52.57833333333333
1493657400,53.870000000000005
1493658000,52.145
1493658600,54.498333333333335
1493659200,51.31999999999999
1493659800,52.428666666666665
1493660400,52.97666666666667
1493661000,53.41166666666667
1493661600,53.92
1493662200,54.28166666666666
1493662800,54.461666666666666
1493663400,54.663333333333334
1493664000,54.81833333333334
1493664600,55.28333333333334
1493665200,55.33333333333333
1493665800,55.57666666666667
1493666400,55.989999999999995
1493667000,56.108333333333334
1493667600,56.394999999999996
1493668200,56.53666666666667
1493668800,56.60000000000001
1493669400,56.72833333333333
1493670000,57.06500000000001
1493670600,57.364999999999995
1493671200,57.43833333333333
1493671800,57.61999999999999
1493672400,57.763333333333335
1493673000,57.90333333333333
1493673600,57.848333333333336
1493674200,57.83666666666666
1493674800,58.026666666666664
1493675400,58.30666666666666
1493676000,58.334999999999994
1493676600,58.223333333333336
1493677200,58.17666666666666
1493677800,58.15
1493678400,58.243333333333325
1493679000,58.483333333333334
1493679600,58.5
1493680200,58.613333333333344
1493680800,58.87333333333332
1493681400,59.15666666666667
1493682000,59.17166666666667
1493682600,59.19500000000001
1493683200,58.97166666666667
1493683800,58.75
1493684400,59.56833333333334
1493685000,59.72166666666667
1493685600,60.410000000000004
1493686200,60.246666666666655
1493686800,60.23966666666668
1493687400,60.14666666666667
1493688000,60.098333333333336
1493688600,60.413333333333334
1493689200,60.00666666666666
1493689800,59.85166666666667
1493690400,59.94166666666666
1493691000,60.236666666666665
1493691600,60.105000000000004
1493692200,60.11333333333333
1493692800,60.19500000000001
1493693400,60.121666666666655
1493694000,60.260000000000005
1493694600,60.00333333333333
1493695200,60.010000000000005
1493695800,60.098333333333336
1493696400,59.94
1493697000,59.855
1493697600,59.86
1493698200,59.83
1493698800,59.790000000000006
1493699400,59.61500000000001
1493700000,59.61
1493700600,59.475
1493701200,59.50999999999999
1493701800,59.66166666666667
1493702400,59.874999999999986
1493703000,59.836666666666666
1493703600,59.88666666666667
1493704200,60.036666666666655
1493704800,59.75833333333334
1493705400,59.65666666666667
1493706000,59.508333333333326
1493706600,59.29
1493707200,59.24499999999999
1493707800,59.23166666666666
1493708400,59.294999999999995
1493709000,59.285000000000004
1493709600,59.31999999999999
1493710200,59.32166666666667
1493710800,59.32833333333333
1493711400,59.36333333333332
1493712000,59.45666666666666
1493712600,59.50666666666666
1493713200,59.519999999999996
1493713800,59.58300000000001
1493714400,59.785000000000004
1493715000,59.81833333333333
1493715600,59.79
1493716200,59.80833333333332
1493716800,60.016666666666666
1493717400,59.993333333333325
1493718000,53.589999999999996
1493718600,43.55833333333334
1493719200,38.76
1493719800,35.89666666666666
1493720400,34.01833333333333
1493721000,32.733333333333334
1493721600,31.77166666666667
1493722200,35.586666666666666
1493722800,34.61
1493723400,33.72
1493724000,32.35
1493724600,31.421666666666663
1493725200,30.659999999999997
1493725800,30.165
1493726400,29.810000000000002
1493727000,29.504999999999995
1493727600,29.31433333333333
1493728200,29.07
1493728800,28.931666666666665
1493729400,28.725000000000005
1493730000,28.541666666666668
1493730600,28.465000000000003
1493731200,28.583333333333332
1493731800,28.521666666666665
1493732400,28.481666666666666
1493733000,28.36833333333334
1493733600,28.326666666666664
1493734200,28.211666666666662
1493734800,28.195
1493735400,27.956666666666667
1493736000,32.17
1493736600,39.70333333333333
1493737200,42.193333333333335
1493737800,42.07166666666667
1493738400,43.49333333333333
1493739000,44.83166666666666
1493739600,44.565
1493740200,45.13000000000001
1493740800,46.24833333333334
1493741400,47.24499999999999
1493742000,46.51666666666667
1493742600,47.95833333333333
1493743200,52.361666666666665
1493743800,52.80833333333334
1493744400,52.63333333333334
1493745000,53.138333333333335
1493745600,54.14333333333333
1493746200,54.70333333333333
1493746800,54.835
1493747400,55.05499999999999
1493748000,54.519999999999996
1493748600,53.685
1493749200,56.598333333333336
1493749800,55.58833333333333
1493750400,54.614999999999995
1493751000,56.9
1493751600,56.23
1493752200,54.61500000000001
1493752800,57.38000000000001
1493753400,57.25833333333334
1493754000,54.745000000000005
1493754600,57.951
1493755200,58.013333333333335
1493755800,55.39166666666667
1493756400,58.65
1493757000,58.66666666666667
1493757600,55.80499999999999
1493758200,58.63499999999999
1493758800,59.158333333333346
1493759400,58.07000000000001
1493760000,56.62833333333333
1493760600,59.55
1493761200,59.70333333333333
1493761800,55.93666666666667
1493762400,59.61833333333334
1493763000,59.65500000000001
1493763600,59.635000000000005
1493764200,59.660000000000004
1493764800,56.339999999999996
1493765400,60.08166666666667
1493766000,60.43166666666666
1493766600,60.459999999999994
1493767200,58.129999999999995
1493767800,59.131666666666675
1493768400,60.91166666666667
1493769000,60.85666666666667
1493769600,55.963333333333324
1493770200,50.75500000000001
1493770800,49.345
1493771400,47.285000000000004
1493772000,49.80833333333332
1493772600,51.404999999999994
1493773200,52.565
1493773800,53.54
1493774400,54.35666666666667
1493775000,54.81500000000001
1493775600,55.525
1493776200,56.13666666666668
1493776800,56.73833333333333
1493777400,57.1
1493778000,57.265
1493778600,57.358333333333334
1493779200,57.80999999999999
1493779800,57.935
1493780400,58.09666666666667
1493781000,58.25333333333333
1493781600,58.486666666666665
1493782200,58.611666666666665
1493782800,58.68833333333335
1493783400,58.483333333333334
1493784000,58.45833333333333
1493784600,58.57333333333334
1493785200,58.585
1493785800,58.68166666666666
1493786400,58.74666666666667
1493787000,58.8
1493787600,58.833333333333336
1493788200,58.875
1493788800,58.993333333333325
1493789400,58.94833333333334
1493790000,58.959999999999994
1493790600,58.975
1493791200,59.1
1493791800,59.085
1493792400,59.23
1493793000,59.263333333333335
1493793600,59.19500000000001
1493794200,59.16333333333334
1493794800,59.18000000000001
1493795400,59.248333333333335
1493796000,59.45166666666667
1493796600,59.541666666666664
1493797200,59.65500000000001
1493797800,59.69500000000001
1493798400,59.685
1493799000,59.685
1493799600,59.79833333333333
1493800200,59.815
1493800800,59.79
1493801400,59.763333333333335
1493802000,59.81666666666668
1493802600,59.88499999999999
1493803200,59.98
1493803800,60.004999999999995
1493804400,52.425
1493805000,42.790000000000006
1493805600,37.985
1493806200,35.115
1493806800,33.41
1493807400,32.158
1493808000,31.166666666666668
1493808600,30.445
1493809200,29.810000000000002
1493809800,31.48
1493810400,31.105000000000008
1493811000,30.848333333333336
1493811600,30.638333333333332
1493812200,30.066666666666663
1493812800,29.639999999999997
1493813400,29.395000000000003
1493814000,29.133333333333333
1493814600,28.986666666666668
1493815200,28.85
1493815800,28.764999999999997
1493816400,33.55
1493817000,35.836666666666666
1493817600,36.54
1493818200,37.114999999999995
1493818800,36.260000000000005
1493819400,35.745000000000005
1493820000,37.54666666666667
1493820600,38.467333333333336
1493821200,38.553333333333335
1493821800,38.769999999999996
1493822400,38.83166666666666
1493823000,39.04666666666667
1493823600,39.31833333333334
1493824200,39.964999999999996
